"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"11",7.69767111548334,0.114911217242479,0.675826704129577,0.332654659170657,0.735487632686272,0.207807917147875,0.341696560615674,0.254531329032034,0.115691462997347,0.7214576813858,0.256456122966483,0.625946623971686,0.0754318539984524,0.743019434157759,0.171639749081805,0.517160084098577,0.966060193022713,0.518918392248452,0.916498311329633,0.741111775394529,0.369800869142637,0.858801066176966,0.252145477803424,0.346196773229167,0.637376085156575
"12",6.56341583693605,0.980270781787112,0.614524477859959,0.315804148092866,0.677852493012324,0.00405318080447614,0.300789756933227,0.71298421616666,0.707067028153688,0.241767477244139,0.639573297929019,0.102696816204116,0.184137900592759,0.81680779508315,0.104713939130306,0.268914730288088,0.820577211910859,0.602780906716362,0.673717414028943,0.579809130635113,0.393839324358851,0.255113187013194,0.461142210988328,0.833420759765431,0.57950644264929
"13",5.43890063732317,0.93553868914023,0.0834542419761419,0.201370071619749,0.324393744580448,0.444806902902201,0.756387236760929,0.527374282013625,0.816710773622617,0.836535356938839,0.0126203708350658,0.895533652510494,0.233555849874392,0.621863220119849,0.853913018479943,0.0598305859602988,0.659598020138219,0.672917819581926,0.216264192247763,0.905290752416477,0.331990561913699,0.420459242071956,0.00129811838269234,0.763017201330513,0.178496869746596
"14",4.51815634856277,0.236616761190817,0.503762498265132,0.00552490050904453,0.806041670497507,0.559706854168326,0.618436871562153,0.793655590852723,0.796712534502149,0.831035507842898,0.240466054761782,0.88310816581361,0.443515743827447,0.899889248190448,0.347695021191612,0.299540227511898,0.0999531291890889,0.496045969892293,0.371082994388416,0.68289831164293,0.315171675290912,0.883791535627097,0.763781299814582,0.822907120687887,0.80308516533114
"15",3.84759203890938,0.680297055048868,0.673386611044407,0.466110860463232,0.83314739051275,0.589388309512287,0.437133376952261,0.693621785379946,0.887816796312109,0.494657464558259,0.370995685458183,0.673089765710756,0.0716890040785074,0.847271639620885,0.213527815416455,0.187768629519269,0.213264310266823,0.966527017764747,0.875901378924027,0.784146304242313,0.042277802946046,0.213041643379256,0.0441905385814607,0.734162799548358,0.853694348828867
"16",3.3892135598137,0.202876059571281,0.755568598629907,0.0324600900057703,0.263799717416987,0.588278411654755,0.694692201446742,0.166015392867848,0.633486041100696,0.95319892000407,0.514857062604278,0.246129222214222,0.530385929625481,0.184152028756216,0.0971805858425796,0.968477664049715,0.981910325819626,0.491813000524417,0.625837916741148,0.210249064024538,0.115484562236816,0.454280484933406,0.410717943916097,0.491649179020897,0.0836816243827343
"17",3.08507218402008,0.988615677226335,0.711903948104009,0.0465904199518263,0.69728039461188,0.00529446103610098,0.772940966533497,0.913707293570042,0.522347433492541,0.323965051677078,0.353609601035714,0.526866992004216,0.603330585407093,0.920998177491128,0.901711519807577,0.524144874420017,0.0438076581340283,0.300651390803978,0.135772752109915,0.695610432885587,0.408694917336106,0.836900789989159,0.754608889110386,0.761503820540383,0.14695474342443
"18",2.88221887196941,0.645208508241922,0.302450749790296,0.614811138249934,0.627702228724957,0.899484684690833,0.990168003365397,0.99499987415038,0.135750674409792,0.208916056435555,0.0473815598525107,0.547812194563448,0.889427280053496,0.11572665697895,0.0653270340990275,0.467375680338591,0.460574511438608,0.320541838183999,0.926649033557624,0.130001856246963,0.34328296314925,0.117577446158975,0.289972744416445,0.12310160882771,0.0539039403665811
"19",2.73940919209564,0.951543896924704,0.0670428012963384,0.5762072885409,0.0935152436140925,0.608972937334329,0.925163575913757,0.857657254673541,0.134850626345724,0.606104492675513,0.527200850192457,0.0668730293400586,0.700350818224251,0.569422501605004,0.631797395879403,0.534971879329532,0.338490773225203,0.216340702027082,0.138189268996939,0.830493835732341,0.68589204037562,0.113207940943539,0.227886097272858,0.906139087863266,0.603715783450752
"20",2.62922734541201,0.224337314255536,0.913356018485501,0.268433571793139,0.465531810186803,0.303057506447658,0.389350357465446,0.63917606510222,0.854019257007167,0.924530995776877,0.572204550728202,0.433090379694477,0.421934902202338,0.911813973449171,0.726830419152975,0.864674093900248,0.217445502756163,0.197525083320215,0.0602794238366187,0.394761501578614,0.851620688568801,0.982967081014067,0.207119949394837,0.807910091476515,0.790579767432064
"21",2.5357671940725,0.756883019814268,0.855905559379607,0.0881998618133366,0.0292385625652969,0.620992481010035,0.984968562144786,0.0309145154897124,0.209150033304468,0.700226398417726,0.907820604508743,0.281874900916591,0.537130736047402,0.967496246332303,0.91241786442697,0.853740080958232,0.756326727336273,0.20487672672607,0.118162893457338,0.164378561079502,0.841599744511768,0.48825763259083,0.370398563332856,0.538417393574491,0.639636951964349
"22",2.45067100187034,0.658495608484372,0.078669217415154,0.306246893713251,0.839051350019872,0.317551020765677,0.314168771961704,0.299446983495727,0.586304796393961,0.693122985772789,0.200613026507199,0.66887801559642,0.586304819677025,0.200006615370512,0.752689376007766,0.849048992153257,0.73734248848632,0.944580664858222,0.309926401125267,0.681836655596271,0.709642020054162,0.156000065850094,0.509844373213127,0.093698589829728,0.816663776524365
"23",2.36989993498246,0.000157690839841962,0.65908175543882,0.327792879659683,0.753300344804302,0.75972135621123,0.202970826532692,0.377754428656772,0.482478378340602,0.834947970230132,0.144591552903876,0.864037914667279,0.311854558298364,0.620473818853498,0.698143312474713,0.0922479566652328,0.546353762503713,0.418325482634827,0.190884296083823,0.0436722370795906,0.508825881872326,0.229913790244609,0.0115476683713496,0.218291012803093,0.933816990582272
"24",2.29137736579594,0.215600312687457,0.700641022063792,0.598144555464387,0.380471394397318,0.282985219964758,0.857813957845792,0.0708693803753704,0.574962251354009,0.226740768179297,0.59033814095892,0.258083624998108,0.617591247195378,0.108020797837526,0.142421330325305,0.283253954490647,0.13943916419521,0.502586928894743,0.284533514874056,0.860483043361455,0.577233180170879,0.579692023340613,0.151860426180065,0.86588017269969,0.102898795390502
"25",2.21390905322073,0.602457811823115,0.930290032410994,0.950482524232939,0.740966823184863,0.656548509607092,0.945261456305161,0.0882193767465651,0.793126818956807,0.149146201089025,0.803018386475742,0.75962670869194,0.86171144573018,0.214432677486911,0.0238423373084515,0.541961748851463,0.856696217786521,0.716148327570409,0.79276723973453,0.738111549057066,0.215695730876178,0.793064336525276,0.588675992330536,0.791214112192392,0.38147160038352
"26",2.13699869914756,0.4443100085482,0.821046906756237,0.167534971842542,0.0166983541566879,0.967751131625846,0.190953286597505,0.452730032615364,0.0182955048512667,0.701352294534445,0.548460468184203,0.129461151314899,0.165703088510782,0.0446911565959454,0.574766923906282,0.996616763994098,0.339502247981727,0.0435231609735638,0.814598992699757,0.943398657953367,0.672664595767856,0.186187900835648,0.682430902728811,0.525029644370079,0.913141502533108
"27",2.06041456558662,0.650889778975397,0.114310848060995,0.456794099649414,0.440318384673446,0.530853709438816,0.299976554932073,0.857706259004772,0.613309762207791,0.0702378584537655,0.0674840568099171,0.723274364834651,0.365308467764407,0.669985001208261,0.774564576568082,0.545543365878984,0.0981161925010383,0.0465896832756698,0.901611388195306,0.0901289654430002,0.237863638671115,0.40994798950851,0.402719680452719,0.302950213896111,0.08107252093032
"28",1.98370026768565,0.348130798898637,0.423309592297301,0.0477799400687218,0.398604252608493,0.179436615435407,0.435821298742667,0.7630450068973,0.0708155538886786,0.759448558790609,0.744143190328032,0.930420209886506,0.606046493630856,0.550594122614712,0.123801707988605,0.385721411323175,0.232173601863906,0.0379644830245525,0.621486454503611,0.768745382316411,0.479475338244811,0.523141113808379,0.373588896123692,0.89439171506092,0.743617295986041
"29",1.90605439743256,0.00804942427203059,0.0771518067922443,0.606362740742043,0.178025036118925,0.234869067789987,0.989876869600266,0.597951607080176,0.379290277371183,0.970840220572427,0.935489936498925,0.583125660428777,0.262632629834116,0.49616960179992,0.33516134810634,0.623511044075713,0.815523573663086,0.530868328874931,0.193903840379789,0.112837723223493,0.478224859107286,0.449337267549708,0.641683087218553,0.622499353019521,0.491107793757692
"30",1.82646734273688,0.49478446575813,0.332753270165995,0.718838932691142,0.845896571874619,0.744565779576078,0.318378436146304,0.515328724170104,0.60054785804823,0.438259311020374,0.182992866495624,0.314158834982663,0.592202082043514,0.45322075788863,0.241672075353563,0.957767728483304,0.63183137984015,0.327002624282613,0.308712205151096,0.242958867223933,0.0594764137640595,0.440405087312683,0.676127977203578,0.366911084624007,0.490366231417283
"31",1.74397586781692,0.466194278560579,0.737924514338374,0.547653913265094,0.596850594040006,0.00356001406908035,0.733162408228964,0.190438755089417,0.594679387984797,0.278074353700504,0.801094886148348,0.657213514205068,0.571548711275682,0.852992670144886,0.779828226193786,0.870169937843457,0.20492463815026,0.899546729167923,0.0634597495663911,0.271038546925411,0.321946361800656,0.896189546911046,0.717821131693199,0.397623571334407,0.821806074352935
"32",1.65803278308966,0.0286958236247301,0.927140913670883,0.969119222136214,0.0785267257597297,0.890534251229838,0.602639293065295,0.782691510394216,0.886871135327965,0.661928423214704,0.749504716368392,0.896889684954658,0.562493347330019,0.738457246916369,0.579796334495768,0.609924274962395,0.616451620822772,0.933839587494731,0.00175550347194076,0.579963307129219,0.578494953457266,0.806385434931144,0.552344637457281,0.73411974683404,0.730748438974842
"33",1.56879240557751,0.941880378872156,0.699442050186917,0.133945999899879,0.667013673344627,0.696307137142867,0.56785069569014,0.812028507003561,0.311636942205951,0.229660100536421,0.0396466993261129,0.0715482605155557,0.171511042863131,0.359108555596322,0.201256864471361,0.990530479233712,0.77009371528402,0.272313988767564,0.590140259126201,0.957032106351107,0.902014130493626,0.69158493867144,0.639273578533903,0.31546454038471,0.0819274066016078
"34",1.47705580966433,0.244322148384526,0.854892294853926,0.761276091448963,0.245616997592151,0.328474127454683,0.883703989908099,0.630326208891347,0.573980447137728,0.245915848761797,0.0610188581049442,0.421400178223848,0.0225649096537381,0.82068643765524,0.973005059408024,0.89941283268854,0.763561396393925,0.196594763780013,0.447570029878989,0.231079497141764,0.834497157717124,0.668056137161329,0.285151165211573,0.824227225035429,0.293950836407021
"35",1.38392494924781,0.776023264275864,0.513818253530189,0.634410188067704,0.511501410743222,0.0349556852597743,0.366583087015897,0.772484686924145,0.0725383660756052,0.388792713405564,0.393527593929321,0.0534624750725925,0.228498673299327,0.116949680028483,0.910846279468387,0.199030489195138,0.659820668166503,0.182273584650829,0.860676056472585,0.306439059320837,0.869996862718835,0.0396479768678546,0.0242833804804832,0.98384312260896,0.497573945904151
"36",1.29034025823418,0.882782001048326,0.276169203454629,0.234763444168493,0.377087538829073,0.145893544657156,0.853137416532263,0.87868964090012,0.358088164357468,0.811249715741724,0.285554719390348,0.758107870817184,0.174693482462317,0.440296226413921,0.894923677202314,0.269045331748202,0.598065535072237,0.522674064850435,0.94132607546635,0.639777057338506,0.868818187620491,0.671883645001799,0.0431656583677977,0.348788340808824,0.735976742580533
"37",1.19670135916965,0.151527233188972,0.158828886691481,0.0280989827588201,0.290279985871166,0.896699384786189,0.024712544400245,0.957484454615042,0.0311598672997206,0.546752725262195,0.618103076005355,0.630341666284949,0.496723698684946,0.159633514937013,0.654449052643031,0.798858562018722,0.675131880445406,0.849994696909562,0.616727450629696,0.56484965630807,0.479196050437167,0.101328610675409,0.566846613539383,0.691566157853231,0.718943760497496
"38",1.10294285859285,0.268671121448278,0.471110039623454,0.135001868475229,0.205724488710985,0.827411450678483,0.00947968265973032,0.578221075469628,0.707887091906741,0.853445961372927,0.0298143511172384,0.17808301653713,0.729647550964728,0.182255561696365,0.865575020667166,0.211270680418238,0.970815698849037,0.789393548388034,0.967662247130647,0.43121126294136,0.000853513134643435,0.691991639090702,0.196818767813966,0.75532375369221,0.0813789938110858
"39",1.00925740233906,0.416444425471127,0.750938641605899,0.377530074911192,0.296405415982008,0.106411951128393,0.630020792363212,0.703918339684606,0.297441103029996,0.779508634237573,0.454927436774597,0.836895228363574,0.0192865151911974,0.00113150360994041,0.460901381913573,0.53885800181888,0.572260971413925,0.145505391526967,0.10911086993292,0.312118994537741,0.0521575254388154,0.851524577010423,0.00327110290527344,0.810161176137626,0.442886315053329
"40",0.916726247700916,0.259622914716601,0.0589332988020033,0.978487326996401,0.888026530155912,0.0537355511914939,0.556415128754452,0.74477390665561,0.817243144148961,0.679152345051989,0.852713130414486,0.787778967292979,0.996248127659783,0.927656823769212,0.70182522945106,0.248811073368415,0.319515160284936,0.626343834912404,0.506545986281708,0.402927746996284,0.851179564837366,0.145775087643415,0.886290202382952,0.770764361834154,0.507394605549052
"41",0.826936781538243,0.0789161717984825,0.513312774011865,0.812915486749262,0.833783574402332,0.705795044545084,0.564443415263668,0.0987394631374627,0.326773689361289,0.353474285453558,0.746419489849359,0.0583671352360398,0.530800566310063,0.818011956755072,0.136994371656328,0.753137067193165,0.31800017808564,0.146962324390188,0.0520451858174056,0.826750827254727,0.38865393679589,0.181283021112904,0.483463944867253,0.124594745924696,0.815395906334743
"42",0.740846090886184,0.658162358449772,0.192328745266423,0.0265907603316009,0.808672168292105,0.10892030550167,0.989412274211645,0.516208119690418,0.216915083350614,0.85779319726862,0.819566385820508,0.114117457764223,0.21633474691771,0.76862748619169,0.273796455236152,0.993256454123184,0.227211666526273,0.953316499711946,0.124437275342643,0.791184869594872,0.235771150328219,0.0171331805177033,0.364470886066556,0.443804364884272,0.14289759285748
"43",0.658433925996752,0.0793174912687391,0.900184090482071,0.296937017468736,0.826244351454079,0.832537510665134,0.606741599738598,0.194012466119602,0.151450671022758,0.369846389861777,0.228761619422585,0.824076109100133,0.917773156659678,0.874154446646571,0.0448092685546726,0.403573567979038,0.8558520746883,0.385553687810898,0.815019326051697,0.540261152898893,0.123254058649763,0.73398322169669,0.373861544299871,0.395191061776131,0.324552925070748
"44",0.579609417292617,0.729366301326081,0.0710226043593138,0.0748250752221793,0.341851014876738,0.624200511723757,0.247741405619308,0.362649071728811,0.685034951195121,0.0719035905785859,0.113157025538385,0.252042711479589,0.516386528965086,0.18578638182953,0.162858714815229,0.255355588393286,0.982354830252007,0.808327906532213,0.184689416084439,0.631032934645191,0.768221783684567,0.714332909323275,0.704334415728226,0.371147490805015,0.261580041376874
"45",0.504732437419418,0.236165598267689,0.711718233302236,0.987874623853713,0.427882661344483,0.63198491721414,0.855953688267618,0.500471775652841,0.812599004479125,0.407672582892701,0.191297745564952,0.348925536964089,0.313474075403064,0.705785365775228,0.462652329588309,0.390288732480258,0.440293679945171,0.272854579379782,0.0128478799015284,0.985649522393942,0.909635250689462,0.100072781089693,0.873111073393375,0.999091473175213,0.979962833691388
"46",0.434531227618532,0.5717097686138,0.482169403927401,0.462576932972297,0.919252997264266,0.121464089257643,0.976523426827043,0.0613295526709408,0.027437272714451,0.968539340421557,0.428426403319463,0.85859402269125,0.161234138533473,0.408998772036284,0.19503655587323,0.462126437574625,0.301228481577709,0.319224281702191,0.190273228101432,0.687872915528715,0.627188694896176,0.687436010222882,0.862602094653994,0.0827703564427793,0.594160276930779
"47",0.369816294335424,0.720883729401976,0.966943452134728,0.705843242816627,0.245945892995223,0.0508222060743719,0.988491823663935,0.360585953574628,0.463822138262913,0.451712868874893,0.332907686708495,0.841759086120874,0.498623566469178,0.450144044822082,0.47236068919301,0.247821527766064,0.275782296666875,0.817013332154602,0.178097391035408,0.0725226032081991,0.78041644836776,0.666208205977455,0.367865753360093,0.121940285200253,0.568648399785161
"48",0.311227293990982,0.514193694107234,0.516840189695358,0.582184870261699,0.400651599513367,0.405851574847475,0.133199932752177,0.913709012791514,0.0567639416549355,0.829736600629985,0.140060365898535,0.356710833031684,0.412953936029226,0.894742488861084,0.783427411923185,0.330220676260069,0.712736946064979,0.26938767451793,0.943432153668255,0.63816149556078,0.751592057058588,0.697633675299585,0.426807602867484,0.150929495925084,0.520824254490435
"49",0.259114078934079,0.703015620121732,0.409203251125291,0.257545965956524,0.249429145827889,0.361953584011644,0.703879560809582,0.0825251578353345,0.7753705016803,0.945732209598646,0.720414116280153,0.402335452381521,0.606530925957486,0.402640400454402,0.468965190695599,0.301046556793153,0.944801667705178,0.672234402736649,0.161165585974231,0.592149933101609,0.224182865582407,0.572279666783288,0.99750263383612,0.599731994094327,0.653450618498027
"50",0.213536439871522,0.775148342596367,0.81229982804507,0.283343959832564,0.665505417156965,0.0944046035874635,0.0437122534494847,0.44464701320976,0.555365400621668,0.514614198822528,0.810396115295589,0.555660609155893,0.937692287145182,0.263741307659075,0.598186918534338,0.680301930289716,0.279293163213879,0.131494325585663,0.117640419164672,0.93965186807327,0.0640707840211689,0.435658135451376,0.94895460573025,0.265216539846733,0.753651219187304
"51",0.174309874355644,0.782258460298181,0.350901038385928,0.364413966657594,0.496021572034806,0.760389927076176,0.63069607061334,0.40353408944793,0.586780277313665,0.751215282361954,0.695623240666464,0.660785770742223,0.292877065716311,0.670628870371729,0.169711699709296,0.36299811466597,0.0512877686414868,0.12689351523295,0.682104647625238,0.785338875139132,0.0575618664734066,0.204907547449693,0.337169327540323,0.341120764613152,0.19250218081288
"52",0.141054843350659,0.891433854587376,0.236365961609408,0.593830044614151,0.550277092726901,0.393721931846812,0.896151185501367,0.454099402064458,0.825807305518538,0.414088285760954,0.829606938874349,0.216234401334077,0.51928419386968,0.0745999135542661,0.440857518929988,0.398457117378712,0.788944897474721,0.988616038113832,0.190971547272056,0.415587862487882,0.308374475687742,0.407359848031774,0.799426122568548,0.0152774618472904,0.954274146119133
"53",0.113249173896696,0.325268562184647,0.738015887094662,0.804077681154013,0.52323930663988,0.792924796463922,0.916619222611189,0.316404109820724,0.53827149560675,0.0619038864970207,0.979243455221877,0.782593163195997,0.210763460956514,0.25489727081731,0.713714094366878,0.425865783588961,0.409734716406092,0.585510568926111,0.14031490450725,0.932343884371221,0.691250407602638,0.846553205978125,0.752669928595424,0.877034556353465,0.263279934413731
"54",0.0902848331481624,0.699407643871382,0.225916993571445,0.220371844246984,0.740725265350193,0.812233682721853,0.509462161688134,0.94322674209252,0.0574123978149146,0.832445884123445,0.756964860018343,0.644076317083091,0.874158803140745,0.821076365653425,0.0527599682100117,0.608129828004166,0.242748036514968,0.602583171101287,0.821180830243975,0.987566420575604,0.76997980941087,0.423112533753738,0.274909498402849,0.462532114237547,0.137804111931473
"55",0.0715225436552444,0.278226827969775,0.255289141787216,0.524914407869801,0.57547416863963,0.116414644522592,0.496772328624502,0.928284299327061,0.0698314323090017,0.590315183857456,0.526776648825034,0.9154430674389,0.918913697591051,0.58628168492578,0.278473617509007,0.45700455037877,0.908169093541801,0.198679149150848,0.306338305817917,0.89407641091384,0.313919995445758,0.93231014511548,0.4939028872177,0.360221929615363,0.194254687987268
"56",0.0563366247643614,0.958902710583061,0.677004148485139,0.346329513704404,0.0217607677914202,0.472388853086159,0.206589436158538,0.349727277411148,0.771861115470529,0.163187190890312,0.298557956470177,0.0880698703695089,0.259099500253797,0.321287096245214,0.926875698613003,0.655154398875311,0.186102493200451,0.557446898426861,0.360126695828512,0.416040282463655,0.347061431733891,0.247650975594297,0.755789143964648,0.404607010539621,0.0361409655306488
"57",0.0441457480927543,0.501634999644011,0.235992089612409,0.875620187725872,0.0316514892037958,0.628207961795852,0.0397028585430235,0.830431037349626,0.205279998015612,0.269052547635511,0.655800014035776,0.238787308568135,0.370352260768414,0.703803391894326,0.241601720219478,0.567130006616935,0.58772634761408,0.8116962807253,0.266764512984082,0.690544423414394,0.964657489676028,0.132762302877381,0.416085968259722,0.76446082838811,0.248962403507903
"58",0.0344296887921736,0.616113888565451,0.674911054084077,0.537615904584527,0.728138475911692,0.0610341988503933,0.393880677875131,0.14523583650589,0.0685588631313294,0.17574844439514,0.936538404086605,0.0851488059852272,0.23966152779758,0.61262217652984,0.89499596809037,0.577665520133451,0.800917141605169,0.870546095073223,0.198051174171269,0.511736143380404,0.660181449959055,0.592940884875134,0.950875768205151,0.0420127245597541,0.606834040256217
"59",0.026735473797937,0.277854238869622,0.446160165825859,0.474644862581044,0.930462734540924,0.817743746330962,0.03967165062204,0.118832754669711,0.47681706212461,0.672216420993209,0.32375613716431,0.25221078353934,0.387776643969119,0.963686293456703,0.811428410001099,0.223393687279895,0.466485225828364,0.233007280388847,0.928115874296054,0.572900314582512,0.535745857516304,0.0549826929345727,0.0286595581565052,0.744313128525391,0.708692978834733
"60",0.020677104390699,0.812333144480363,0.651513118529692,0.570416458882391,0.129359713755548,0.477651126217097,0.462190826423466,0.900293509010226,0.160776020260528,0.330858493456617,0.632614226778969,0.083725837059319,0.315122959204018,0.449863272951916,0.246821167878807,0.978574786800891,0.0686966290231794,0.236399054294452,0.80288458825089,0.460510603617877,0.556640820577741,0.563118040794507,0.568375720642507,0.450237385230139,0.765312154544517
"61",0.0159314283562337,0.946418652776629,0.405207704519853,0.686258470639586,0.226183372549713,0.655125283868983,0.500411619665101,0.0177425506990403,0.914937179302797,0.0712110723834485,0.361464174697176,0.36694544670172,0.218685470754281,0.885038224747404,0.943302410887554,0.312304707476869,0.499794661300257,0.927472604904324,0.66744318860583,0.35889158421196,0.00124599831178784,0.71911153383553,0.916039900155738,0.580906477756798,0.24580254801549
"62",0.0122316727937467,0.247471528127789,0.852396768284962,0.677136285463348,0.672551233321428,0.661344988038763,0.834338460350409,0.486117394641042,0.257764952490106,0.89587571984157,0.470932691823691,0.25051331310533,0.355371167184785,0.544243874726817,0.686539067421108,0.164020664524287,0.656648308504373,0.0958506828173995,0.782328110421076,0.437838238896802,0.0304732387885451,0.217194257071242,0.456566215259954,0.264746527420357,0.193194265943021
"63",0.00936000480890314,0.575170567957684,0.68507121456787,0.247621902264655,0.521147031104192,0.456105608958751,0.186548181343824,0.832541067618877,0.620479957666248,0.756100345635787,0.261958095477894,0.525783516932279,0.00122983008623123,0.847795360721648,0.375617902958766,0.892544243950397,0.371681554242969,0.70977951399982,0.57019075891003,0.187586466083303,0.392279924592003,0.569286777637899,0.196770348586142,0.45232504280284,0.891759640071541
"64",0.00714013916034193,0.556874855188653,0.591736160684377,0.811494332738221,0.876064360374585,0.9169994473923,0.34663655073382,0.750851776683703,0.53490380756557,0.931201146682724,0.478331847814843,0.901055499911308,0.213082207599655,0.643777462886646,0.896387902554125,0.0748659032396972,0.593770307954401,0.76894824905321,0.378150689182803,0.783948856405914,0.263827431481332,0.304173198528588,0.502016776939854,0.29390488541685,0.38651082618162
"65",0.00543054914831644,0.581546161789447,0.560817118966952,0.0812999338377267,0.929337999317795,0.0822349265217781,0.642614489421248,0.964965900871903,0.495107635622844,0.111374099971727,0.284009114140645,0.170877875061706,0.978477276396006,0.656789088388905,0.597614734433591,0.125939082121477,0.404256822774187,0.0182657428085804,0.651295167393982,0.630787360947579,0.474800585536286,0.426842697663233,0.670586958527565,0.883760107913986,0.954808869864792
"66",0.00411843697474796,0.199023097055033,0.63696841779165,0.82684763870202,0.0957802820485085,0.77033357671462,0.49732834729366,0.322749588405713,0.823523279745132,0.520954028237611,0.833338662283495,0.614537555957213,0.181893696542829,0.330999990459532,0.478909881552681,0.793101677903906,0.990629608742893,0.673570835962892,0.605774496449158,0.691167631186545,0.738329916261137,0.937312867492437,0.851634021382779,0.939545111497864,0.956604017643258
"67",0.00311451369406731,0.298434860305861,0.495090585434809,0.745022790739313,0.68841853342019,0.194182049483061,0.80734899174422,0.642658720724285,0.911912011681125,0.0374227983411402,0.784626575419679,0.0418483896646649,0.803781341994181,0.270006394945085,0.0919561728369445,0.918337539769709,0.361728636547923,0.487410239409655,0.0382276836317033,0.131021199980751,0.604952814755961,0.196002347627655,0.974042469868436,0.266942140646279,0.593612544005737
